date_time,demand,temperature,day,half_hour,position_in_the_year,tariff
2013-01-01,0.220406953067485,9.44,Tuesday,0,0.0,Normal
2013-01-01 00:30:00,0.204809621392016,9.44,Tuesday,1,5.70808836120783e-05,Normal
2013-01-01 01:00:00,0.189347648364008,9.44,Tuesday,2,0.0001141617672241,Normal
2013-01-01 01:30:00,0.172589377221655,9.44,Tuesday,3,0.0001712426508362,Normal
2013-01-01 02:00:00,0.155129724208376,9.44,Tuesday,4,0.0002283235344483,Normal
2013-01-01 02:30:00,0.147529713012295,8.61,Tuesday,5,0.0002854044180603,Normal
2013-01-01 03:00:00,0.137582822290389,7.78,Tuesday,6,0.0003424853016724,Normal
2013-01-01 03:30:00,0.12879081622449,7.5,Tuesday,7,0.0003995661852845,Normal
2013-01-01 04:00:00,0.120782208588957,7.22,Tuesday,8,0.0004566470688966,Normal
2013-01-01 04:30:00,0.118859040143003,6.945,Tuesday,9,0.0005137279525087,Normal
2013-01-01 05:00:00,0.113722448979592,6.67,Tuesday,10,0.0005708088361207,Normal
2013-01-01 05:30:00,0.114417346938776,6.115,Tuesday,11,0.0006278897197328,Normal
2013-01-01 06:00:00,0.115272449081633,5.56,Tuesday,12,0.0006849706033449,Normal
2013-01-01 06:30:00,0.120963152507677,5.28,Tuesday,13,0.000742051486957,Normal
2013-01-01 07:00:00,0.128152507574207,5.0,Tuesday,14,0.000799132370569,Normal
2013-01-01 07:30:00,0.138953893340164,4.72,Tuesday,15,0.0008562132541811,Normal
2013-01-01 08:00:00,0.157696721311475,4.44,Tuesday,16,0.0009132941377932,Normal
2013-01-01 08:30:00,0.171107472057318,4.44,Tuesday,17,0.0009703750214053,Normal
2013-01-01 09:00:00,0.188929447750511,4.44,Tuesday,18,0.0010274559050174,Normal
2013-01-01 09:30:00,0.200225740653728,5.0,Tuesday,19,0.0010845367886294,Normal
2013-01-01 10:00:00,0.215579754192229,5.56,Tuesday,20,0.0011416176722415,Normal
2013-01-01 10:30:00,0.228868986796315,6.115,Tuesday,21,0.0011986985558536,Normal
2013-01-01 11:00:00,0.238751787538304,6.67,Tuesday,22,0.0012557794394657,Normal
2013-01-01 11:30:00,0.246378958222676,6.945,Tuesday,23,0.0013128603230778,Normal
2013-01-01 12:00:00,0.245601634525026,7.22,Tuesday,24,0.0013699412066898,Normal
2013-01-01 12:30:00,0.250832991803279,7.5,Tuesday,25,0.0014270220903019,Normal
2013-01-01 13:00:00,0.256418461435897,7.78,Tuesday,26,0.001484102973914,Normal
2013-01-01 13:30:00,0.258694274539877,7.5,Tuesday,27,0.0015411838575261,Normal
2013-01-01 14:00:00,0.252215967451382,7.22,Tuesday,28,0.0015982647411381,Normal
2013-01-01 14:30:00,0.26376970296827,7.22,Tuesday,29,0.0016553456247502,Normal
2013-01-01 15:00:00,0.257625383520983,7.22,Tuesday,30,0.0017124265083623,Normal
2013-01-01 15:30:00,0.276050050459653,6.945,Tuesday,31,0.0017695073919744,Normal
2013-01-01 16:00:00,0.292173824130879,6.67,Tuesday,32,0.0018265882755865,Normal
2013-01-01 16:30:00,0.320637754693878,6.67,Tuesday,33,0.0018836691591985,Normal
2013-01-01 17:00:00,0.342105532479508,6.67,Tuesday,34,0.0019407500428106,Normal
2013-01-01 17:30:00,0.364943704810645,6.39,Tuesday,35,0.0019978309264227,Normal
2013-01-01 18:00:00,0.381273469489796,6.11,Tuesday,36,0.0020549118100348,Normal
2013-01-01 18:30:00,0.393877425740552,5.555,Tuesday,37,0.0021119926936469,Normal
2013-01-01 19:00:00,0.383497955112474,5.0,Tuesday,38,0.0021690735772589,Normal
2013-01-01 19:30:00,0.38853019457523,5.555,Tuesday,39,0.002226154460871,Normal
2013-01-01 20:00:00,0.369964249438202,6.11,Tuesday,40,0.0022832353444831,Normal
2013-01-01 20:30:00,0.351249233707865,5.835,Tuesday,41,0.0023403162280952,Normal
2013-01-01 21:00:00,0.336423902451481,5.56,Tuesday,42,0.0023973971117072,Normal
2013-01-01 21:30:00,0.323603272290389,5.56,Tuesday,43,0.0024544779953193,Normal
2013-01-01 22:00:00,0.313797752911134,5.56,Tuesday,44,0.0025115588789314,Normal
2013-01-01 22:30:00,0.302966326428571,5.0,Tuesday,45,0.0025686397625435,Normal
2013-01-01 23:00:00,0.26932551,4.44,Tuesday,46,0.0026257206461556,Normal
2013-01-01 23:30:00,0.235316274411464,4.165,Tuesday,47,0.0026828015297676,Normal
2013-01-02,0.198071501634321,3.89,Wednesday,0,0.0027398824133797,Normal
2013-01-02 00:30:00,0.166122699284254,3.89,Wednesday,1,0.0027969632969918,Normal
2013-01-02 01:00:00,0.147213265204082,3.89,Wednesday,2,0.0028540441806039,Normal
2013-01-02 01:30:00,0.129388945854657,3.61,Wednesday,3,0.0029111250642159,Normal
2013-01-02 02:00:00,0.1177364659857,3.33,Wednesday,4,0.002968205947828,Normal
2013-01-02 02:30:00,0.112817160367722,3.33,Wednesday,5,0.0030252868314401,Normal
2013-01-02 03:00:00,0.107535714285714,3.33,Wednesday,6,0.0030823677150522,Normal
2013-01-02 03:30:00,0.107085801838611,3.33,Wednesday,7,0.0031394485986643,Normal
2013-01-02 04:00:00,0.10545240542477,3.33,Wednesday,8,0.0031965294822763,Normal
2013-01-02 04:30:00,0.107824310418795,3.33,Wednesday,9,0.0032536103658884,Normal
2013-01-02 05:00:00,0.115283673469388,3.33,Wednesday,10,0.0033106912495005,Normal
2013-01-02 05:30:00,0.116225510306122,3.33,Wednesday,11,0.0033677721331126,Normal
2013-01-02 06:00:00,0.122289070377937,3.33,Wednesday,12,0.0034248530167247,Normal
2013-01-02 06:30:00,0.138274308904811,3.885,Wednesday,13,0.0034819339003367,Normal
2013-01-02 07:00:00,0.156951992032686,4.44,Wednesday,14,0.0035390147839488,Normal
2013-01-02 07:30:00,0.180847804085802,4.72,Wednesday,15,0.0035960956675609,Normal
2013-01-02 08:00:00,0.196420675639713,5.0,Wednesday,16,0.003653176551173,Normal
2013-01-02 08:30:00,0.217992842842536,5.28,Wednesday,17,0.003710257434785,Normal
2013-01-02 09:00:00,0.229675537052201,5.56,Wednesday,18,0.0037673383183971,Normal
2013-01-02 09:30:00,0.229983639672802,5.835,Wednesday,19,0.0038244192020092,Normal
2013-01-02 10:00:00,0.237090071647902,6.11,Wednesday,20,0.0038815000856213,Normal
2013-01-02 10:30:00,0.240723187231869,6.39,Wednesday,21,0.0039385809692334,Normal
2013-01-02 11:00:00,0.245200613920164,6.67,Wednesday,22,0.0039956618528454,Normal
2013-01-02 11:30:00,0.236158325331971,6.945,Wednesday,23,0.0040527427364575,Normal
2013-01-02 12:00:00,0.236795500817996,7.22,Wednesday,24,0.0041098236200696,Normal
2013-01-02 12:30:00,0.242843718386108,7.5,Wednesday,25,0.0041669045036817,Normal
2013-01-02 13:00:00,0.257948822824974,7.78,Wednesday,26,0.0042239853872938,Normal
2013-01-02 13:30:00,0.266749231934493,7.78,Wednesday,27,0.0042810662709058,Normal
2013-01-02 14:00:00,0.251218014534289,7.78,Wednesday,28,0.0043381471545179,Normal
2013-01-02 14:30:00,0.273564417586912,7.78,Wednesday,29,0.00439522803813,Normal
2013-01-02 15:00:00,0.274665302047083,7.78,Wednesday,30,0.0044523089217421,Normal
2013-01-02 15:30:00,0.273962167382413,8.055,Wednesday,31,0.0045093898053541,Normal
2013-01-02 16:00:00,0.285177073387922,8.33,Wednesday,32,0.0045664706889662,Normal
2013-01-02 16:30:00,0.315414534288639,8.61,Wednesday,33,0.0046235515725783,Normal
2013-01-02 17:00:00,0.339894575435005,8.89,Wednesday,34,0.0046806324561904,Normal
2013-01-02 17:30:00,0.361269191402252,9.165,Wednesday,35,0.0047377133398025,Normal
2013-01-02 18:00:00,0.371368474923234,9.44,Wednesday,36,0.0047947942234145,Normal
2013-01-02 18:30:00,0.388018423643808,9.72,Wednesday,37,0.0048518751070266,Normal
2013-01-02 19:00:00,0.39109518986694,10.0,Wednesday,38,0.0049089559906387,Normal
2013-01-02 19:30:00,0.387741308691207,10.28,Wednesday,39,0.0049660368742508,Normal
2013-01-02 20:00:00,0.390570697336066,10.56,Wednesday,40,0.0050231177578628,Normal
2013-01-02 20:30:00,0.36677936680286,10.56,Wednesday,41,0.0050801986414749,Normal
2013-01-02 21:00:00,0.353554646986721,10.56,Wednesday,42,0.005137279525087,Normal
2013-01-02 21:30:00,0.329941836836735,10.835,Wednesday,43,0.0051943604086991,Normal
2013-01-02 22:00:00,0.323825152760736,11.11,Wednesday,44,0.0052514412923112,Normal
2013-01-02 22:30:00,0.315936670377937,11.11,Wednesday,45,0.0053085221759232,Normal
2013-01-02 23:00:00,0.27944228825332,11.11,Wednesday,46,0.0053656030595353,Normal
2013-01-02 23:30:00,0.239992850051073,11.11,Wednesday,47,0.0054226839431474,Normal
2013-01-03,0.208499489172625,11.11,Thursday,0,0.0054797648267595,Normal
2013-01-03 00:30:00,0.174802658486708,10.835,Thursday,1,0.0055368457103716,Normal
2013-01-03 01:00:00,0.151571136028659,10.56,Thursday,2,0.0055939265939836,Normal
2013-01-03 01:30:00,0.137874233128834,10.56,Thursday,3,0.0056510074775957,Normal
2013-01-03 02:00:00,0.128651685393258,10.56,Thursday,4,0.0057080883612078,Normal
2013-01-03 02:30:00,0.120635714387755,10.56,Thursday,5,0.0057651692448199,Normal
2013-01-03 03:00:00,0.114630234831461,10.56,Thursday,6,0.0058222501284319,Normal
2013-01-03 03:30:00,0.109967280163599,10.56,Thursday,7,0.005879331012044,Normal
2013-01-03 04:00:00,0.10789263803681,10.56,Thursday,8,0.0059364118956561,Normal
2013-01-03 04:30:00,0.107462244897959,10.28,Thursday,9,0.0059934927792682,Normal
2013-01-03 05:00:00,0.111340816428571,10.0,Thursday,10,0.0060505736628803,Normal
2013-01-03 05:30:00,0.114033811372951,10.0,Thursday,11,0.0061076545464923,Normal
2013-01-03 06:00:00,0.119040899693252,10.0,Thursday,12,0.0061647354301044,Normal
2013-01-03 06:30:00,0.141337078651685,6.9425,Thursday,13,0.0062218163137165,Normal
2013-01-03 07:00:00,0.162992849846782,7.22,Thursday,14,0.0062788971973286,Normal
2013-01-03 07:30:00,0.190312883435583,8.61,Thursday,15,0.0063359780809406,Normal
2013-01-03 08:00:00,0.208769703480041,10.0,Thursday,16,0.0063930589645527,Normal
2013-01-03 08:30:00,0.221623975512295,10.28,Thursday,17,0.0064501398481648,Normal
2013-01-03 09:00:00,0.219044989672802,10.56,Thursday,18,0.0065072207317769,Normal
2013-01-03 09:30:00,0.222981595296524,10.56,Thursday,19,0.006564301615389,Normal
2013-01-03 10:00:00,0.232923312678937,10.56,Thursday,20,0.006621382499001,Normal
2013-01-03 10:30:00,0.227089139344262,10.56,Thursday,21,0.0066784633826131,Normal
2013-01-03 11:00:00,0.227294478220859,10.56,Thursday,22,0.0067355442662252,Normal
2013-01-03 11:30:00,0.227554192638037,10.835,Thursday,23,0.0067926251498373,Normal
2013-01-03 12:00:00,0.220891726046987,11.11,Thursday,24,0.0068497060334494,Normal
2013-01-03 12:30:00,0.226492323541453,11.39,Thursday,25,0.0069067869170614,Normal
2013-01-03 13:00:00,0.210078732208589,11.67,Thursday,26,0.0069638678006735,Normal
2013-01-03 13:30:00,0.212923234390993,11.67,Thursday,27,0.0070209486842856,Normal
2013-01-03 14:00:00,0.214256384371808,11.67,Thursday,28,0.0070780295678977,Normal
2013-01-03 14:30:00,0.22314329580348,11.67,Thursday,29,0.0071351104515097,Normal
2013-01-03 15:00:00,0.22959836045082,11.67,Thursday,30,0.0071921913351218,Normal
2013-01-03 15:30:00,0.236599182106339,11.39,Thursday,31,0.0072492722187339,Normal
2013-01-03 16:00:00,0.254164285918367,11.11,Thursday,32,0.007306353102346,Normal
2013-01-03 16:30:00,0.285583673163265,10.835,Thursday,33,0.0073634339859581,Normal
2013-01-03 17:00:00,0.316468302556237,10.56,Thursday,34,0.0074205148695701,Normal
2013-01-03 17:30:00,0.335945863329928,10.835,Thursday,35,0.0074775957531822,Normal
2013-01-03 18:00:00,0.370987717400205,11.11,Thursday,36,0.0075346766367943,Normal
2013-01-03 18:30:00,0.383987742492339,11.11,Thursday,37,0.0075917575204064,Normal
2013-01-03 19:00:00,0.389558281083845,11.11,Thursday,38,0.0076488384040184,Normal
2013-01-03 19:30:00,0.387260469765066,11.11,Thursday,39,0.0077059192876305,Normal
2013-01-03 20:00:00,0.368216768916155,11.11,Thursday,40,0.0077630001712426,Normal
2013-01-03 20:30:00,0.35417670990807,11.11,Thursday,41,0.0078200810548547,Normal
2013-01-03 21:00:00,0.340698671807967,11.11,Thursday,42,0.0078771619384668,Normal
2013-01-03 21:30:00,0.32730714255102,11.39,Thursday,43,0.0079342428220788,Normal
2013-01-03 22:00:00,0.304109295403473,11.67,Thursday,44,0.0079913237056909,Normal
2013-01-03 22:30:00,0.299806550972364,11.39,Thursday,45,0.008048404589303,Normal
2013-01-03 23:00:00,0.274766326326531,11.11,Thursday,46,0.0081054854729151,Normal
2013-01-03 23:30:00,0.23898163255102,11.11,Thursday,47,0.0081625663565272,Normal
2013-01-04,0.201118367346939,11.11,Friday,0,0.0082196472401392,Normal
2013-01-04 00:30:00,0.174424335378323,10.835,Friday,1,0.0082767281237513,Normal
2013-01-04 01:00:00,0.148610429447853,10.56,Friday,2,0.0083338090073634,Normal
2013-01-04 01:30:00,0.130056179673136,10.56,Friday,3,0.0083908898909755,Normal
2013-01-04 02:00:00,0.118592857244898,10.56,Friday,4,0.0084479707745875,Normal
2013-01-04 02:30:00,0.112479060265577,10.28,Friday,5,0.0085050516581996,Normal
2013-01-04 03:00:00,0.107097136912065,10.0,Friday,6,0.0085621325418117,Normal
2013-01-04 03:30:00,0.103195918469388,10.0,Friday,7,0.0086192134254238,Normal
2013-01-04 04:00:00,0.104246169765066,10.0,Friday,8,0.0086762943090359,Normal
2013-01-04 04:30:00,0.103546475995914,10.0,Friday,9,0.0087333751926479,Normal
2013-01-04 05:00:00,0.107100512820513,10.0,Friday,10,0.00879045607626,Normal
2013-01-04 05:30:00,0.110019407558733,10.0,Friday,11,0.0088475369598721,Normal
2013-01-04 06:00:00,0.117677914212679,10.0,Friday,12,0.0089046178434842,Normal
2013-01-04 06:30:00,0.134913176813075,10.0,Friday,13,0.0089616987270963,Normal
2013-01-04 07:00:00,0.15954192208589,10.0,Friday,14,0.0090187796107083,Normal
2013-01-04 07:30:00,0.185523517484663,10.0,Friday,15,0.0090758604943204,Normal
2013-01-04 08:00:00,0.208593047137014,10.0,Friday,16,0.0091329413779325,Normal
2013-01-04 08:30:00,0.221077709611452,9.72,Friday,17,0.0091900222615446,Normal
2013-01-04 09:00:00,0.216935648518897,9.44,Friday,18,0.0092471031451566,Normal
2013-01-04 09:30:00,0.21926557711951,9.72,Friday,19,0.0093041840287687,Normal
2013-01-04 10:00:00,0.206486707361963,10.0,Friday,20,0.0093612649123808,Normal
2013-01-04 10:30:00,0.20114329580348,10.0,Friday,21,0.0094183457959929,Normal
2013-01-04 11:00:00,0.205932583963228,10.0,Friday,22,0.009475426679605,Normal
2013-01-04 11:30:00,0.212583844580777,10.0,Friday,23,0.009532507563217,Normal
2013-01-04 12:00:00,0.214292733265097,10.0,Friday,24,0.0095895884468291,Normal
2013-01-04 12:30:00,0.212083930296827,10.0,Friday,25,0.0096466693304412,Normal
2013-01-04 13:00:00,0.214615541820041,10.0,Friday,26,0.0097037502140533,Normal
2013-01-04 13:30:00,0.213742594382022,10.28,Friday,27,0.0097608310976653,Normal
2013-01-04 14:00:00,0.220252556543967,10.56,Friday,28,0.0098179119812774,Low
2013-01-04 14:30:00,0.340257931934493,10.56,Friday,29,0.0098749928648895,Low
2013-01-04 15:00:00,0.333553277971311,10.56,Friday,30,0.0099320737485016,Low
2013-01-04 15:30:00,0.341318366938775,10.28,Friday,31,0.0099891546321137,Low
2013-01-04 16:00:00,0.346061287538304,10.0,Friday,32,0.0100462355157258,Low
2013-01-04 16:30:00,0.375646938571429,10.0,Friday,33,0.0101033163993379,Low
2013-01-04 17:00:00,0.383345602965235,10.0,Friday,34,0.0101603972829499,Normal
2013-01-04 17:30:00,0.368137895812053,10.0,Friday,35,0.010217478166562,Normal
2013-01-04 18:00:00,0.371483145965271,10.0,Friday,36,0.0102745590501741,Normal
2013-01-04 18:30:00,0.381068506646217,10.0,Friday,37,0.0103316399337862,Normal
2013-01-04 19:00:00,0.379106230439224,10.0,Friday,38,0.0103887208173983,Normal
2013-01-04 19:30:00,0.373253320224719,9.72,Friday,39,0.0104458017010103,Normal
2013-01-04 20:00:00,0.360687436465781,9.44,Friday,40,0.0105028825846224,Normal
2013-01-04 20:30:00,0.335814928220859,9.44,Friday,41,0.0105599634682345,Normal
2013-01-04 21:00:00,0.32554591877551,9.44,Friday,42,0.0106170443518466,Normal
2013-01-04 21:30:00,0.317285714285714,9.165,Friday,43,0.0106741252354586,Normal
2013-01-04 22:00:00,0.305248979183673,8.89,Friday,44,0.0107312061190707,Normal
2013-01-04 22:30:00,0.287590398365679,8.61,Friday,45,0.0107882870026828,Normal
2013-01-04 23:00:00,0.265497446578141,8.33,Friday,46,0.0108453678862949,Normal
2013-01-04 23:30:00,0.230120408163265,8.33,Friday,47,0.010902448769907,Normal
2013-01-05,0.191897854954035,8.33,Saturday,0,0.010959529653519,Normal
2013-01-05 00:30:00,0.165827551122449,8.33,Saturday,1,0.0110166105371311,Normal
2013-01-05 01:00:00,0.153874361899898,8.33,Saturday,2,0.0110736914207432,Normal
2013-01-05 01:30:00,0.137175689581205,8.33,Saturday,3,0.0111307723043553,Normal
2013-01-05 02:00:00,0.122923391624106,8.33,Saturday,4,0.0111878531879673,Normal
2013-01-05 02:30:00,0.119770961145194,8.33,Saturday,5,0.0112449340715794,Normal
2013-01-05 03:00:00,0.111168539530133,8.33,Saturday,6,0.0113020149551915,Normal
2013-01-05 03:30:00,0.107774028732106,8.33,Saturday,7,0.0113590958388036,Normal
2013-01-05 04:00:00,0.107508179856851,8.33,Saturday,8,0.0114161767224157,Normal
2013-01-05 04:30:00,0.109805102040816,8.33,Saturday,9,0.0114732576060277,Normal
2013-01-05 05:00:00,0.113080612346939,8.33,Saturday,10,0.0115303384896398,Normal
2013-01-05 05:30:00,0.112644830808598,8.33,Saturday,11,0.0115874193732519,Normal
2013-01-05 06:00:00,0.116796731256384,8.33,Saturday,12,0.011644500256864,Normal
2013-01-05 06:30:00,0.124475996016343,8.33,Saturday,13,0.0117015811404761,Normal
2013-01-05 07:00:00,0.14271063404908,8.33,Saturday,14,0.0117586620240881,Normal
2013-01-05 07:30:00,0.166516854239019,8.61,Saturday,15,0.0118157429077002,Normal
2013-01-05 08:00:00,0.18350665332651,8.89,Saturday,16,0.0118728237913123,Normal
2013-01-05 08:30:00,0.203592630399181,8.89,Saturday,17,0.0119299046749244,Normal
2013-01-05 09:00:00,0.211664964147089,8.89,Saturday,18,0.0119869855585364,Normal
2013-01-05 09:30:00,0.230010203367347,9.165,Saturday,19,0.0120440664421485,Normal
2013-01-05 10:00:00,0.240492323439099,9.44,Saturday,20,0.0121011473257606,Normal
2013-01-05 10:30:00,0.240177914212679,9.72,Saturday,21,0.0121582282093727,Normal
2013-01-05 11:00:00,0.24232379979571,10.0,Saturday,22,0.0122153090929848,Normal
2013-01-05 11:30:00,0.238972392944785,10.28,Saturday,23,0.0122723899765968,Normal
2013-01-05 12:00:00,0.239007149948927,10.56,Saturday,24,0.0123294708602089,Normal
2013-01-05 12:30:00,0.245863125638407,10.56,Saturday,25,0.012386551743821,Normal
2013-01-05 13:00:00,0.270579754294479,10.56,Saturday,26,0.0124436326274331,Normal
2013-01-05 13:30:00,0.25531799591002,10.835,Saturday,27,0.0125007135110452,Normal
2013-01-05 14:00:00,0.242609183571429,11.11,Saturday,28,0.0125577943946572,Normal
2013-01-05 14:30:00,0.242458163469388,10.835,Saturday,29,0.0126148752782693,Normal
2013-01-05 15:00:00,0.257205732036847,10.56,Saturday,30,0.0126719561618814,Normal
2013-01-05 15:30:00,0.266452040408163,10.56,Saturday,31,0.0127290370454935,Normal
2013-01-05 16:00:00,0.276979528966223,10.56,Saturday,32,0.0127861179291055,Normal
2013-01-05 16:30:00,0.305212461287028,10.56,Saturday,33,0.0128431988127176,Normal
2013-01-05 17:00:00,0.326060326789366,10.56,Saturday,34,0.0129002796963297,Normal
2013-01-05 17:30:00,0.346062371881391,10.56,Saturday,35,0.0129573605799418,Normal
2013-01-05 18:00:00,0.357115423901941,10.56,Saturday,36,0.0130144414635539,Normal
2013-01-05 18:30:00,0.391931562512768,10.56,Saturday,37,0.0130715223471659,Normal
2013-01-05 19:00:00,0.382406952351738,10.56,Saturday,38,0.013128603230778,Normal
2013-01-05 19:30:00,0.364051124846626,10.28,Saturday,39,0.0131856841143901,Normal
2013-01-05 20:00:00,0.340804902962206,10.0,Saturday,40,0.0132427649980022,Normal
2013-01-05 20:30:00,0.337635619549642,9.72,Saturday,41,0.0132998458816142,Normal
2013-01-05 21:00:00,0.327552040816327,9.44,Saturday,42,0.0133569267652263,Normal
2013-01-05 21:30:00,0.315738508784474,9.165,Saturday,43,0.0134140076488384,Normal
2013-01-05 22:00:00,0.306547497548519,8.89,Saturday,44,0.0134710885324505,Normal
2013-01-05 22:30:00,0.289062308375894,8.61,Saturday,45,0.0135281694160626,Normal
2013-01-05 23:00:00,0.273414285714286,8.33,Saturday,46,0.0135852502996746,Normal
2013-01-05 23:30:00,0.23899999979571,8.055,Saturday,47,0.0136423311832867,Normal
2013-01-06,0.212344580981595,7.78,Sunday,0,0.0136994120668988,Normal
2013-01-06 00:30:00,0.183592857244898,8.055,Sunday,1,0.0137564929505109,Normal
2013-01-06 01:00:00,0.160961224285714,8.33,Sunday,2,0.013813573834123,Normal
2013-01-06 01:30:00,0.142915306122449,8.055,Sunday,3,0.013870654717735,Normal
2013-01-06 02:00:00,0.124656441717791,7.78,Sunday,4,0.0139277356013471,Normal
2013-01-06 02:30:00,0.115790602553626,7.5,Sunday,5,0.0139848164849592,Normal
2013-01-06 03:00:00,0.108540347395301,7.22,Sunday,6,0.0140418973685713,Normal
2013-01-06 03:30:00,0.105890368954918,7.22,Sunday,7,0.0140989782521833,Normal
2013-01-06 04:00:00,0.10420654406953,7.22,Sunday,8,0.0141560591357954,Normal
2013-01-06 04:30:00,0.101096016343207,7.22,Sunday,9,0.0142131400194075,Normal
2013-01-06 05:00:00,0.107130612346939,7.22,Sunday,10,0.0142702209030196,Normal
2013-01-06 05:30:00,0.108234693979592,7.22,Sunday,11,0.0143273017866317,Normal
2013-01-06 06:00:00,0.11735918377551,7.22,Sunday,12,0.0143843826702437,Normal
2013-01-06 06:30:00,0.12195709918284,7.22,Sunday,13,0.0144414635538558,Normal
2013-01-06 07:00:00,0.137223926380368,7.22,Sunday,14,0.0144985444374679,Normal
2013-01-06 07:30:00,0.153813074361593,7.22,Sunday,15,0.01455562532108,Normal
2013-01-06 08:00:00,0.172448875357873,7.22,Sunday,16,0.014612706204692,Normal
2013-01-06 08:30:00,0.198493360674157,7.5,Sunday,17,0.0146697870883041,Normal
2013-01-06 09:00:00,0.218046153333333,7.78,Sunday,18,0.0147268679719162,Normal
2013-01-06 09:30:00,0.228856122346939,7.78,Sunday,19,0.0147839488555283,Normal
2013-01-06 10:00:00,0.245295500408998,7.78,Sunday,20,0.0148410297391404,Normal
2013-01-06 10:30:00,0.250164621574642,8.055,Sunday,21,0.0148981106227524,Normal
2013-01-06 11:00:00,0.251861082737487,8.33,Sunday,22,0.0149551915063645,Normal
2013-01-06 11:30:00,0.256234390992835,8.055,Sunday,23,0.0150122723899766,Normal
2013-01-06 12:00:00,0.272067554042989,7.78,Sunday,24,0.0150693532735887,Normal
2013-01-06 12:30:00,0.29872699396728,7.78,Sunday,25,0.0151264341572008,Normal
2013-01-06 13:00:00,0.309778118302659,7.78,Sunday,26,0.0151835150408128,Normal
2013-01-06 13:30:00,0.310159672978506,7.78,Sunday,27,0.0152405959244249,Normal
2013-01-06 14:00:00,0.312095091411043,7.78,Sunday,28,0.015297676808037,Normal
2013-01-06 14:30:00,0.297083759039837,7.5,Sunday,29,0.0153547576916491,Normal
2013-01-06 15:00:00,0.29609795877551,7.22,Sunday,30,0.0154118385752611,Normal
2013-01-06 15:30:00,0.310899897752809,7.5,Sunday,31,0.0154689194588732,Normal
2013-01-06 16:00:00,0.326436606134969,7.78,Sunday,32,0.0155260003424853,Normal
2013-01-06 16:30:00,0.350918200613497,7.78,Sunday,33,0.0155830812260974,Normal
2013-01-06 17:00:00,0.364899897957099,7.78,Sunday,34,0.0156401621097095,Normal
2013-01-06 17:30:00,0.39810112328907,7.78,Sunday,35,0.0156972429933215,Normal
2013-01-06 18:00:00,0.398568367040816,7.78,Sunday,36,0.0157543238769336,Normal
2013-01-06 18:30:00,0.406071501940756,8.055,Sunday,37,0.0158114047605457,Normal
2013-01-06 19:00:00,0.405076609295199,8.33,Sunday,38,0.0158684856441578,Normal
2013-01-06 19:30:00,0.393986735,8.61,Sunday,39,0.0159255665277699,Normal
2013-01-06 20:00:00,0.366201225434116,8.89,Sunday,40,0.0159826474113819,Normal
2013-01-06 20:30:00,0.352268641675179,8.89,Sunday,41,0.016039728294994,Normal
2013-01-06 21:00:00,0.335298263329929,8.89,Sunday,42,0.0160968091786061,Normal
2013-01-06 21:30:00,0.32842696618999,8.89,Sunday,43,0.0161538900622182,Normal
2013-01-06 22:00:00,0.315646578447395,8.89,Sunday,44,0.0162109709458302,Normal
2013-01-06 22:30:00,0.299025535955056,8.89,Sunday,45,0.0162680518294423,Normal
2013-01-06 23:00:00,0.258245398773006,8.89,Sunday,46,0.0163251327130544,Normal
2013-01-06 23:30:00,0.222899897752809,8.61,Sunday,47,0.0163822135966665,Normal
2013-01-07,0.189022494887526,8.33,Monday,0,0.0164392944802786,Normal
2013-01-07 00:30:00,0.166377550918367,8.33,Monday,1,0.0164963753638906,Normal
2013-01-07 01:00:00,0.139518367346939,8.33,Monday,2,0.0165534562475027,Normal
2013-01-07 01:30:00,0.121778571428571,8.33,Monday,3,0.0166105371311148,Normal
2013-01-07 02:00:00,0.111121552604699,8.33,Monday,4,0.0166676180147269,Normal
2013-01-07 02:30:00,0.106653728294178,8.055,Monday,5,0.0167246988983389,Normal
2013-01-07 03:00:00,0.101222448979592,7.78,Monday,6,0.016781779781951,Normal
2013-01-07 03:30:00,0.0999408164285714,7.78,Monday,7,0.0168388606655631,Normal
2013-01-07 04:00:00,0.100175510204082,7.78,Monday,8,0.0168959415491752,Normal
2013-01-07 04:30:00,0.103872188241309,7.5,Monday,9,0.0169530224327873,Normal
2013-01-07 05:00:00,0.106075742169908,7.22,Monday,10,0.0170101033163993,Normal
2013-01-07 05:30:00,0.108060204081633,7.22,Monday,11,0.0170671842000114,Normal
2013-01-07 06:00:00,0.120369765168539,7.22,Monday,12,0.0171242650836235,Normal
2013-01-07 06:30:00,0.138322448979592,7.5,Monday,13,0.0171813459672356,Normal
2013-01-07 07:00:00,0.174268641266599,7.78,Monday,14,0.0172384268508477,Normal
2013-01-07 07:30:00,0.207153217773238,7.78,Monday,15,0.0172955077344597,Normal
2013-01-07 08:00:00,0.224161224489796,7.78,Monday,16,0.0173525886180718,Normal
2013-01-07 08:30:00,0.236376530408163,7.78,Monday,17,0.0174096695016839,Normal
2013-01-07 09:00:00,0.238153374335378,7.78,Monday,18,0.017466750385296,Normal
2013-01-07 09:30:00,0.228852911235955,8.055,Monday,19,0.017523831268908,Normal
2013-01-07 10:00:00,0.237137755306122,8.33,Monday,20,0.0175809121525201,Normal
2013-01-07 10:30:00,0.238505618590398,8.33,Monday,21,0.0176379930361322,Normal
2013-01-07 11:00:00,0.234780612142857,8.33,Monday,22,0.0176950739197443,Normal
